Shirley,Sullivan,ssullivan0@cocolog-nifty.com,China,Female,Hengli,Jaxworks,37385.50,CNY
Martin,Greene,mgreenemn@who.int,United States,Male,Miami Beach,Dabvine,80098.82,USD
Jeffrey,Ramos,jramosmo@infoseek.co.jp,Indonesia,Male,Bungereng,Flashspan,8077.49,IDR
Todd,Rivera,triveramp@ocn.ne.jp,United States,Male,El Paso,Linklinks,84334.93,USD
Henry,Fernandez,hfernandezmq@epa.gov,Sweden,Male,Örebro,Fanoodle,11007.01,SEK
Scott,Lynch,slynchmr@wikispaces.com,Russia,Male,Seredka,Skimia,92987.59,RUB
Martin,Green,mgreenms@accuweather.com,Haiti,Male,Corail,Youspan,95169.14,HTG
Bobby,Nelson,bnelsonmt@yahoo.com,Cambodia,Male,Ta Khmau,Babbleblab,89001.58,KHR
Jacqueline,Lawrence,jlawrencemu@yahoo.co.jp,Sweden,Female,Täby,Zoomcast,60114.72,SEK
Kevin,Ruiz,kruizmv@icq.com,Bahrain,Male,Madīnat ‘Īsá,Devshare,49342.20,BHD
Patricia,Watkins,pwatkinsmw@tumblr.com,Indonesia,Female,Mlawe,Tazz,2593.84,IDR
Frank,Collins,fcollinsmx@usnews.com,China,Male,Laocheng,Oyope,16245.66,CNY
Shirley,Scott,sscottmy@yahoo.co.jp,Russia,Female,Ust’-Ilimsk,Twinte,1919.47,RUB
Patricia,Alvarez,palvarezmz@toplist.cz,Belarus,Female,Lyeskawka,Quimba,,BYR
Edward,Fox,efoxn0@archive.org,Pakistan,Male,Sanjwāl,Shuffletag,27602.88,PKR
Frank,Davis,fdavisn1@spiegel.de,Portugal,Male,Mina de São Domingos,Gabvine,56889.40,EUR
Jane,Mason,jmasonn2@phpbb.com,Indonesia,Female,Masaran,Wordpedia,,IDR
Dennis,Hayes,dhayesn3@wordpress.org,Indonesia,Male,Ploso Wetan,Gabtune,58468.52,IDR
Terry,Porter,tportern4@webnode.com,China,Male,Zhongshu,Agimba,22751.55,CNY
Tammy,Gonzalez,tgonzalezn5@mozilla.com,Philippines,Female,Quibal,Kaymbo,23421.42,PHP
Ernest,Meyer,emeyern6@icq.com,Bosnia and Herzegovina,Male,Stanari,Quaxo,725.67,BAM
Nancy,Butler,nbutlern7@yale.edu,Morocco,Female,Tadrart,Tagfeed,88806.57,MAD
Martha,Rogers,mrogersn8@huffingtonpost.com,China,Female,Xinshao,Pixope,24925.09,CNY
Doris,Lewis,dlewisn9@acquirethisname.com,Russia,Female,Ukhta,Quatz,63357.56,RUB
Antonio,Berry,aberryna@linkedin.com,Sweden,Male,Kalmar,Skyba,93535.37,SEK
Samuel,Baker,sbakernb@ifeng.com,China,Male,Souziqiu,Brainsphere,17684.27,CNY
Charles,Wright,cwrightnc@mtv.com,Nigeria,Male,Gakem,Rhynyx,2529.37,NGN
Karen,Carter,kcarternd@guardian.co.uk,Indonesia,Female,Nenotes,Meeveo,60162.43,IDR
Sean,Mccoy,smccoyne@dyndns.org,Croatia,Male,Turanj,Flashspan,,HRK
Carl,Brown,cbrownnf@drupal.org,Guatemala,Male,Oratorio,Quire,92756.50,GTQ
Lawrence,Little,llittleng@cnbc.com,Portugal,Male,Goim,Quatz,41512.68,EUR
Dorothy,Brown,dbrownnh@usgs.gov,Czech Republic,Female,Pyšely,Divanoodle,82009.30,CZK
Teresa,Kim,tkimni@cpanel.net,China,Female,Tierimu,Dynabox,45328.13,CNY
Henry,Stewart,hstewartnj@mozilla.com,Mexico,Male,Morelos,Realbridge,59540.08,MXN
Lawrence,Hansen,lhansennk@goo.gl,China,Male,Hepu,Twiyo,,CNY
Melissa,Hill,mhillnl@skype.com,Indonesia,Female,Detik Satu,Ntag,94002.35,IDR
Earl,Alexander,ealexandernm@wikipedia.org,Bulgaria,Male,Ruen,Zava,95487.20,BGN
Christine,Sims,csimsnn@a8.net,France,Female,Toulouse,Leenti,52495.74,EUR
Carl,Ramos,cramosno@yellowpages.com,Philippines,Male,La Fortuna,Camimbo,65697.59,PHP
Jeffrey,Johnston,jjohnstonnp@nymag.com,Russia,Male,Sibay,Skimia,5649.71,RUB
Donna,Riley,drileynq@pen.io,Afghanistan,Female,Chisht-e Sharīf,Skilith,,AFN
Benjamin,Bailey,bbaileynr@businessweek.com,Czech Republic,Male,Žandov,Browseblab,44769.37,CZK
Karen,Palmer,kpalmerns@aboutads.info,Peru,Female,Santiago de Chuco,Flashpoint,52233.53,PEN
Dennis,Henderson,dhendersonnt@harvard.edu,Poland,Male,Kaliska,Twitterbridge,27536.85,PLN
Louise,Burton,lburtonnu@upenn.edu,Egypt,Female,Kafr ad Dawwār,Jabbertype,59739.90,EGP
Ruby,Ross,rrossnv@latimes.com,Peru,Female,Huertas,Mynte,67334.56,PEN
Amanda,Wilson,awilsonnw@reference.com,Philippines,Female,San Sebastian,Skyba,47632.71,PHP
Paula,Campbell,pcampbellnx@php.net,Canada,Female,Maple Ridge,Feedfire,2605.10,CAD
Judy,Robertson,jrobertsonny@homestead.com,China,Female,Dunhou,Wikido,75547.15,CNY
Eugene,Simmons,esimmonsnz@lulu.com,Indonesia,Male,Kuaro,Voonix,45256.70,IDR
Fred,Berry,fberryo0@state.gov,Ethiopia,Male,Shakīso,Layo,37934.62,ETB
Lisa,Allen,lalleno1@craigslist.org,Canada,Female,Midland,Yacero,37030.90,CAD
Rachel,Hicks,rhickso2@hostgator.com,Malaysia,Female,Kota Kinabalu,Demimbu,10151.88,MYR
Eugene,Owens,eowenso3@msu.edu,Indonesia,Male,Wringinsari,Fadeo,81031.92,IDR
Jose,Johnston,jjohnstono4@usda.gov,Sri Lanka,Male,Maharagama,Trunyx,23186.34,LKR
Joyce,Little,jlittleo5@uol.com.br,Panama,Female,Río Alejandro,Realcube,98019.23,PAB
Fred,Nichols,fnicholso6@hhs.gov,Philippines,Male,Baylo,Livetube,94709.99,PHP
Ernest,Cruz,ecruzo7@technorati.com,China,Male,Yanshang,Quinu,27285.05,CNY
Maria,Willis,mwilliso8@tripod.com,United States,Female,Huntington Beach,Kimia,27926.26,USD
Jeremy,Richardson,jrichardsono9@a8.net,China,Male,Fangshan,Layo,98335.84,CNY
Pamela,Collins,pcollinsoa@vkontakte.ru,China,Female,Xiangyang,Meezzy,71926.89,CNY
Edward,Woods,ewoodsob@google.es,Germany,Male,Frankfurt am Main,Jabbersphere,35921.01,EUR
Frank,Hudson,fhudsonoc@msu.edu,China,Male,Baizhong,Npath,34423.29,CNY
Carol,Martinez,cmartinezod@tumblr.com,Nigeria,Female,Ngala,Latz,,NGN
Jeremy,Flores,jfloresoe@bandcamp.com,Indonesia,Male,Pandansari,Yakijo,40903.88,IDR
Eugene,Fisher,efisherof@xing.com,Ukraine,Male,Velyka Mykhaylivka,JumpXS,,UAH
Jacqueline,Griffin,jgriffinog@engadget.com,Ireland,Female,Tower,Rhycero,48496.87,EUR
Teresa,Hughes,thughesoh@phpbb.com,China,Female,Hongmei,Topiczoom,65957.75,CNY
Aaron,Mccoy,amccoyoi@abc.net.au,Indonesia,Male,Pasirlaja,Viva,89025.83,IDR
Annie,Daniels,adanielsoj@hhs.gov,Russia,Female,Kastornoye,Devpoint,37165.01,RUB
Alice,Bell,abellok@shinystat.com,Indonesia,Female,Ngembo,Cogilith,11652.97,IDR
Johnny,Gardner,jgardnerol@wordpress.com,Tanzania,Male,Usa River,Linkbuzz,25557.81,TZS
Melissa,Powell,mpowellom@photobucket.com,Indonesia,Female,Carodok,Topiclounge,71446.10,IDR
Donna,Gonzalez,dgonzalezon@pagesperso-orange.fr,Portugal,Female,Arcena,Yotz,32192.13,EUR
Wanda,Miller,wmilleroo@meetup.com,Philippines,Female,Manolo Fortich,Zoonder,14766.92,PHP
Sharon,Hayes,shayesop@wordpress.com,Indonesia,Female,Imaan,Devbug,5378.37,IDR
Roger,Hansen,rhansenoq@berkeley.edu,China,Male,Huzhuang,Skinte,10313.64,CNY
Alice,Carr,acarror@msu.edu,Nigeria,Female,Ode,Meembee,87198.61,NGN
Stephen,Mason,smasonos@mit.edu,France,Male,Châtillon,Twinder,,EUR
Martin,Howell,mhowellot@toplist.cz,Estonia,Male,Sauga,Youopia,83485.26,EUR
Jimmy,Fisher,jfisherou@networksolutions.com,Greece,Male,Varnávas,Photobean,89240.25,EUR
Aaron,Miller,amillerov@bigcartel.com,Ecuador,Male,Calceta,Kwimbee,55181.73,USD
Kathleen,Moreno,kmorenoow@marketwatch.com,Nicaragua,Female,Rivas,Brightdog,49506.73,NIO
Jean,Gonzales,jgonzalesox@redcross.org,Poland,Female,Biecz,Blogpad,76691.82,PLN
Julia,Jordan,jjordanoy@spotify.com,Sweden,Female,Kungsbacka,Tagcat,1707.31,SEK
Diane,Alexander,dalexanderoz@wired.com,Portugal,Female,Santo André,Zoozzy,41810.96,EUR
Jose,Harrison,jharrisonp0@slate.com,Brazil,Male,Ibotirama,Tagfeed,73073.23,BRL
Barbara,Mitchell,bmitchellp1@yolasite.com,China,Female,Xiniqi,Tazz,,CNY
Stephanie,Wilson,swilsonp2@friendfeed.com,China,Female,Qinxi,Twitterlist,11373.61,CNY
Samuel,West,swestp3@bandcamp.com,Russia,Male,Kurchatov,Riffpath,50875.47,RUB
Stephen,Dixon,sdixonp4@theatlantic.com,France,Male,Noisy-le-Grand,Edgetag,26073.97,EUR
Michael,Wells,mwellsp5@earthlink.net,China,Male,Haiyan,Feedfire,57438.44,CNY
Roger,Ray,rrayp6@dmoz.org,Morocco,Male,Sefrou,Dazzlesphere,,MAD
Benjamin,Hudson,bhudsonp7@parallels.com,China,Male,Yaqian,Thoughtbeat,79321.94,CNY
Roger,Spencer,rspencerp8@netlog.com,Portugal,Male,Seixo de Manhoses,Feedfire,16153.83,EUR
Sarah,Wagner,swagnerp9@friendfeed.com,United States,Female,Van Nuys,Skalith,22024.57,USD
Ruth,Richards,rrichardspa@merriam-webster.com,Montenegro,Female,Stari Bar,Meembee,15894.00,EUR
Beverly,Burns,bburnspb@comsenz.com,Peru,Female,Sorochuco,Zoovu,78879.36,PEN
Katherine,Reyes,kreyespc@toplist.cz,Yemen,Female,Al Bāţinah,Jabberbean,28369.17,YER
Daniel,Hayes,dhayespd@nba.com,Philippines,Male,Aanislag,Talane,97327.31,PHP
Nicole,Taylor,ntaylorpe@jigsy.com,Nigeria,Female,Kagoro,Nlounge,,NGN
Russell,Phillips,rphillipspf@netvibes.com,Argentina,Male,Villa Ángela,Babbleset,55161.20,ARS
Rose,Spencer,rspencerpg@upenn.edu,Thailand,Female,Bang Nam Priao,Zoonder,,THB
Jean,Cruz,jcruzph@simplemachines.org,Indonesia,Female,Sinarjaya,Voomm,72010.61,IDR
Alan,Brooks,abrookspi@ihg.com,Philippines,Male,De la Paz,Voonyx,18015.09,PHP
Christopher,Dixon,cdixonpj@hugedomains.com,Brazil,Male,Vargem Grande,Oloo,24059.45,BRL
Elizabeth,Garrett,egarrettpk@nih.gov,Portugal,Female,Feitoria,Eamia,64420.46,EUR
Carolyn,Porter,cporterpl@chronoengine.com,Mexico,Female,San Antonio,Devify,28756.69,MXN
Lillian,Alvarez,lalvarezpm@tripod.com,Bosnia and Herzegovina,Female,Cazin,Quinu,90062.44,BAM
Benjamin,Williams,bwilliamspn@go.com,Indonesia,Male,Jambu,Jetwire,,IDR
Phillip,Lynch,plynchpo@jigsy.com,Indonesia,Male,Sukadana,Gigabox,38812.43,IDR
Ralph,Greene,rgreenepp@blogtalkradio.com,South Africa,Male,Retreat,Fivebridge,,ZAR
Paula,Daniels,pdanielspq@yelp.com,Spain,Female,Malaga,Zava,3322.71,EUR
Joseph,Long,jlongpr@howstuffworks.com,Pakistan,Male,Tāndo Mittha Khān,Podcat,99769.61,PKR
Gloria,Rose,groseps@addthis.com,Indonesia,Female,Banjar Mambalkajanan,Topicware,84127.88,IDR
Jacqueline,Baker,jbakerpt@constantcontact.com,Russia,Female,Sovetskiy,Eayo,55453.05,RUB
Patrick,Ortiz,portizpu@dmoz.org,Indonesia,Male,Kabor,Edgeclub,10354.53,IDR
Earl,Lynch,elynchpv@jigsy.com,Colombia,Male,Palmar de Varela,Topicblab,73971.04,COP
Roger,Murray,rmurraypw@google.nl,Philippines,Male,Dolores,Thoughtbridge,49629.16,PHP
Billy,Little,blittlepx@wisc.edu,Portugal,Male,Monte da Boavista,Meembee,59752.90,EUR
Tammy,Bishop,tbishoppy@hibu.com,China,Female,Daping,Babbleopia,97111.20,CNY
Tina,Burns,tburnspz@instagram.com,Brazil,Female,Palotina,Devbug,70179.19,BRL
Margaret,Martinez,mmartinezq0@lycos.com,China,Female,Chenjiaba,Skynoodle,22371.88,CNY
Catherine,Austin,caustinq1@miitbeian.gov.cn,China,Female,Panzhuang,Skimia,69522.59,CNY
Phyllis,Evans,pevansq2@cnet.com,China,Female,Dashiren,Mybuzz,47095.19,CNY
Martin,Wilson,mwilsonq3@blinklist.com,Russia,Male,Khiv,Yodo,11465.06,RUB
Heather,Lewis,hlewisq4@google.com.au,Sweden,Female,Trollhättan,Wordify,48274.41,SEK
Earl,Ellis,eellisq5@uiuc.edu,Indonesia,Male,Mandepa Barat,Twitterworks,64284.79,IDR
David,Ortiz,dortizq6@bloomberg.com,Russia,Male,Kyshtym,Linklinks,60684.19,RUB
Robin,Wilson,rwilsonq7@cdc.gov,Andorra,Female,Ordino,Youtags,70807.80,EUR
Nicholas,Howell,nhowellq8@sogou.com,Portugal,Male,Casal,Realcube,,EUR
Beverly,Dunn,bdunnq9@xinhuanet.com,Italy,Female,Roma,Zoomlounge,95186.61,EUR
Nancy,Evans,nevansqa@yale.edu,Russia,Female,Solnechnyy,Wordware,,RUB
Theresa,Ford,tfordqb@statcounter.com,China,Female,Xiaozhen,Eayo,61699.50,CNY
Sara,Peterson,spetersonqc@irs.gov,China,Female,Yangdi,Dabtype,57734.01,CNY
Lisa,Anderson,landersonqd@discovery.com,Armenia,Female,Nizami,Gigazoom,51163.42,AMD
Joan,Stewart,jstewartqe@histats.com,Indonesia,Female,Blimbing,Kwimbee,93688.09,IDR
Lawrence,Johnson,ljohnsonqf@123-reg.co.uk,Peru,Male,Nicasio,Meetz,65396.55,PEN
Wanda,Greene,wgreeneqg@dot.gov,Ireland,Female,Blessington,Gigazoom,87393.06,EUR
Rebecca,Weaver,rweaverqh@marriott.com,China,Female,Zhongcheng,Pixonyx,20695.20,CNY
Gloria,Vasquez,gvasquezqi@ovh.net,Philippines,Female,Lawa-an,Kamba,87513.96,PHP
Julie,Robinson,jrobinsonqj@list-manage.com,Brazil,Female,Itapetinga,Yoveo,84994.00,BRL
Evelyn,Richardson,erichardsonqk@ning.com,Venezuela,Female,Obispos,Agivu,27254.17,VEF
David,Wallace,dwallaceql@51.la,Philippines,Male,New Leyte,Flipopia,95828.40,PHP
Larry,Jacobs,ljacobsqm@tripadvisor.com,Guatemala,Male,San Pedro Sacatepéquez,Brainbox,75351.82,GTQ
Donna,Adams,dadamsqn@china.com.cn,Philippines,Female,San Francisco,Fliptune,94412.29,PHP
Rose,Lane,rlaneqo@sciencedaily.com,Indonesia,Female,Setono,Yakidoo,34774.92,IDR
Russell,Hunter,rhunterqp@newyorker.com,China,Male,Tianya,Trunyx,27204.09,CNY
Denise,Cooper,dcooperqq@ihg.com,China,Female,Wuchagou,Yodel,45399.42,CNY
Carlos,Freeman,cfreemanqr@hugedomains.com,China,Male,Zhen’an,Browsetype,79101.22,CNY
Randy,Morrison,rmorrisonqs@vinaora.com,China,Male,Tulihe,Edgetag,66290.58,CNY
Wayne,Cruz,wcruzqt@reverbnation.com,Indonesia,Male,Putat Lor,Quinu,17285.75,IDR
Rebecca,Carroll,rcarrollqu@angelfire.com,Ecuador,Female,Pujilí,Oodoo,81621.05,USD
Jeremy,Carter,jcarterqv@sohu.com,Brazil,Male,Lagarto,Bubblemix,30851.28,BRL
Lori,Sanders,lsandersqw@list-manage.com,Japan,Female,Murakami,Kare,,JPY
Joyce,Taylor,jtaylorqx@php.net,Venezuela,Female,Maturín,Devcast,12958.57,VEF
Walter,Hernandez,whernandezqy@biglobe.ne.jp,Liechtenstein,Male,Planken,Yamia,57853.78,CHF
Elizabeth,Edwards,eedwardsqz@ca.gov,Croatia,Female,Rezovac,Fliptune,12569.23,HRK
Jonathan,Medina,jmedinar0@taobao.com,China,Male,Aotou,Miboo,89885.47,CNY
William,Patterson,wpattersonr1@wordpress.org,Indonesia,Male,Cigaluh,Tavu,79308.90,IDR
Amy,Lane,alaner2@noaa.gov,Indonesia,Female,Bancak Wetan,Twinder,33809.32,IDR
Jennifer,Jenkins,jjenkinsr3@quantcast.com,Armenia,Female,Vardenik,Blogtag,25990.05,AMD
Norma,Jackson,njacksonr4@ifeng.com,China,Female,Sunbu,Zoozzy,41606.73,CNY
Daniel,Wright,dwrightr5@go.com,Syria,Male,Tall Ḩamīs,Blogtags,,SYP
Brenda,James,bjamesr6@accuweather.com,Kenya,Female,Keruguya,Oyope,1723.87,KES
Joseph,Knight,jknightr7@imdb.com,France,Male,Rodez,Oyoloo,,EUR
John,Armstrong,jarmstrongr8@domainmarket.com,Portugal,Male,Sarrazola,Leenti,,EUR
Scott,Bowman,sbowmanr9@mozilla.org,Russia,Male,Porkhov,Mydeo,9010.92,RUB
Samuel,Hughes,shughesra@cocolog-nifty.com,Brazil,Male,Coxim,Demivee,48365.28,BRL
Carl,Little,clittlerb@macromedia.com,Brazil,Male,Pancas,Cogilith,91520.54,BRL
Joyce,Frazier,jfrazierrc@shop-pro.jp,France,Female,La Tour-du-Pin,Buzzshare,2538.42,EUR
Louis,Russell,lrussellrd@google.es,United States,Male,Tulsa,Omba,6880.73,USD
Lisa,Davis,ldavisre@friendfeed.com,China,Female,Baitang,Babbleblab,90429.39,CNY
Juan,Dunn,jdunnrf@list-manage.com,South Africa,Male,Whittlesea,BlogXS,84675.12,ZAR
Gerald,Kelley,gkelleyrg@tamu.edu,Yemen,Male,Şuwayr,Brainbox,42735.03,YER
Alice,Reed,areedrh@virginia.edu,Greece,Female,Zipárion,Realbuzz,,EUR
Brandon,Chavez,bchavezri@wikipedia.org,Japan,Male,Nishinoomote,Yoveo,8275.68,JPY
Phillip,Oliver,poliverrj@slate.com,China,Male,Banpu,Yabox,23700.14,CNY
Lillian,Gardner,lgardnerrk@newsvine.com,France,Female,Woippy,Mynte,64408.97,EUR
Ruby,Romero,rromerorl@theatlantic.com,Sweden,Female,Linköping,Feedspan,,SEK
Scott,Daniels,sdanielsrm@surveymonkey.com,France,Male,Angoulême,Skimia,8523.79,EUR
Ruth,Matthews,rmatthewsrn@ed.gov,China,Female,Aizhai,Skaboo,72547.91,CNY
Ryan,Schmidt,rschmidtro@japanpost.jp,Vietnam,Male,Tân Trụ,Quire,83868.46,VND
Nicole,Garza,ngarzarp@creativecommons.org,France,Female,Sannois,Demimbu,51769.58,EUR
Mary,Howell,mhowellrq@gizmodo.com,Thailand,Female,Wang Muang,Gabspot,85579.46,THB
Kathleen,Dunn,kdunnrr@jalbum.net,China,Female,Chuntai,Browsetype,88261.91,CNY
