Johnny,Rogers,jrogers0@psu.edu,Cameroon,Male,Kumba,Browsebug,87579.77,XAF
Wanda,Mitchell,wmitchellmo@statcounter.com,Yemen,Female,Mukayrās,Vipe,15520.04,YER
Kimberly,Sanders,ksandersmp@xinhuanet.com,Venezuela,Female,Capacho Viejo,Topicstorm,85897.25,VEF
Lois,Arnold,larnoldmq@nydailynews.com,China,Female,Shidong,Topicstorm,35334.81,CNY
Richard,Jenkins,rjenkinsmr@dot.gov,Sweden,Male,Hultsfred,Devify,75488.04,SEK
Diane,Cole,dcolems@slashdot.org,Madagascar,Female,Fandriana,Aimbu,51983.47,MGA
Linda,Mcdonald,lmcdonaldmt@timesonline.co.uk,Indonesia,Female,Bantawora,Voolia,70450.65,IDR
Edward,Bell,ebellmu@amazon.co.uk,Brazil,Male,Barueri,Trudeo,42362.98,BRL
Timothy,Schmidt,tschmidtmv@moonfruit.com,Yemen,Male,Al Maḩfid,Skyndu,63473.15,YER
Annie,Sullivan,asullivanmw@reverbnation.com,Argentina,Female,Gobernador Gálvez,Yodo,82265.29,ARS
Sara,Hernandez,shernandezmx@dell.com,Indonesia,Female,Purwodadi,Twitterlist,29696.45,IDR
Carl,Kelley,ckelleymy@sakura.ne.jp,Madagascar,Male,Ambanja,Oyoba,,MGA
Edward,Fuller,efullermz@clickbank.net,Iran,Male,Javānrūd,Gabspot,34308.62,IRR
Ryan,Hudson,rhudsonn0@amazon.co.jp,Peru,Male,Maca,Topicshots,26012.66,PEN
Paul,Bryant,pbryantn1@geocities.com,Sweden,Male,Herrljunga,Vinder,94655.77,SEK
Teresa,Patterson,tpattersonn2@hexun.com,Peru,Female,Hualmay,Jabbertype,58390.11,PEN
John,Roberts,jrobertsn3@who.int,Russia,Male,Nytva,Feedspan,,RUB
Lori,Carroll,lcarrolln4@skype.com,Sweden,Female,Olofström,Yamia,52034.39,SEK
Christina,Hunter,chuntern5@hao123.com,Greece,Female,Kolindrós,Gigashots,14708.94,EUR
Eugene,Harvey,eharveyn6@va.gov,China,Male,Jiangwan,Wikibox,46299.55,CNY
Douglas,Ellis,dellisn7@wikimedia.org,Russia,Male,Peterhof,Miboo,40489.97,RUB
Rachel,Moreno,rmorenon8@booking.com,Indonesia,Female,Piru,Wordpedia,76745.63,IDR
Julia,Carroll,jcarrolln9@thetimes.co.uk,Madagascar,Female,Andapa,Thoughtblab,4373.02,MGA
Patrick,Kennedy,pkennedyna@utexas.edu,China,Male,Shimen,Demivee,92152.74,CNY
Jessica,Fisher,jfishernb@marketwatch.com,Bahamas,Female,West End,Zoombox,36448.20,BSD
David,Kim,dkimnc@cocolog-nifty.com,Japan,Male,Sano,Avavee,87930.76,JPY
Antonio,Price,apricend@behance.net,Poland,Male,Kamień Pomorski,Agimba,60478.55,PLN
Betty,Miller,bmillerne@answers.com,Sweden,Female,Västerås,Fanoodle,10477.18,SEK
Scott,Schmidt,sschmidtnf@abc.net.au,Nepal,Male,Banepa,Mydo,88073.01,NPR
Lori,Mills,lmillsng@fotki.com,China,Female,Dingzhai,Cogidoo,36610.70,CNY
Marie,Hill,mhillnh@prweb.com,Argentina,Female,La Francia,Jabbertype,34815.79,ARS
Anthony,Washington,awashingtonni@skyrock.com,Poland,Male,Łobodno,Trupe,69675.28,PLN
Denise,Ferguson,dfergusonnj@bing.com,China,Female,Hetoudian,Realbridge,17595.23,CNY
Elizabeth,Hanson,ehansonnk@google.co.jp,China,Female,Dachang,Lazz,39347.54,CNY
Irene,Reyes,ireyesnl@1und1.de,Greece,Female,Gouménissa,Gigashots,,EUR
Charles,Spencer,cspencernm@soundcloud.com,Peru,Male,Pacobamba,Brainbox,82334.41,PEN
Harold,Nelson,hnelsonnn@tumblr.com,Japan,Male,Kawasaki,Gevee,76758.31,JPY
Melissa,Gilbert,mgilbertno@merriam-webster.com,France,Female,Longvic,Bubblemix,8479.96,EUR
Anne,Moreno,amorenonp@opera.com,Somalia,Female,Burao,Lazz,27443.75,SOS
Andrew,Peters,apetersnq@merriam-webster.com,Philippines,Male,Barotac Nuevo,Skimia,71312.71,PHP
Andrea,Reyes,areyesnr@wikimedia.org,Andorra,Female,les Escaldes,Skalith,431.08,EUR
Roger,Taylor,rtaylorns@wikipedia.org,China,Male,Huangqi,Zoombeat,35805.18,CNY
Sean,Alexander,salexandernt@drupal.org,Brazil,Male,Uberlândia,Dabshots,,BRL
Kelly,Berry,kberrynu@umn.edu,Russia,Female,Dubki,Linkbuzz,87926.16,RUB
Sharon,Alexander,salexandernv@blogspot.com,Philippines,Female,Cagayan,Meevee,23945.21,PHP
Donna,Dunn,ddunnnw@geocities.jp,Albania,Female,Brataj,Kaymbo,31570.71,ALL
Fred,Wells,fwellsnx@deliciousdays.com,Panama,Male,El Rincón,Meembee,9025.84,PAB
Julia,Walker,jwalkerny@cam.ac.uk,Russia,Female,Novosil’,Feedbug,53611.07,RUB
Carol,Hawkins,chawkinsnz@howstuffworks.com,Brazil,Female,Piquete,Zoomcast,6808.78,BRL
Angela,James,ajameso0@cocolog-nifty.com,China,Female,Zaindainxoi,Einti,35358.11,CNY
Matthew,Turner,mturnero1@booking.com,Germany,Male,Berlin,Ainyx,59749.88,EUR
Justin,Morris,jmorriso2@google.fr,China,Male,Guolemude,Latz,22044.94,CNY
Elizabeth,Ramirez,eramirezo3@symantec.com,Argentina,Female,Gualeguaychú,Rhybox,99512.83,ARS
Aaron,Burns,aburnso4@phpbb.com,Costa Rica,Male,Turrialba,Gabtype,3772.26,CRC
Kathryn,Reyes,kreyeso5@samsung.com,Indonesia,Female,Bangelan,Skipfire,48204.05,IDR
Amanda,Henderson,ahendersono6@whitehouse.gov,China,Female,Dongshe,Cogilith,74296.35,CNY
Lori,Andrews,landrewso7@bigcartel.com,China,Female,Wanli,Lazzy,85050.01,CNY
Richard,Mcdonald,rmcdonaldo8@toplist.cz,France,Male,Orsay,Kwilith,84852.26,EUR
Patrick,Romero,promeroo9@earthlink.net,Macedonia,Male,Неготино,Devcast,1956.67,MKD
Randy,Kim,rkimoa@wired.com,Ukraine,Male,Vil’nyans’k,Innojam,20989.70,UAH
Jennifer,Ferguson,jfergusonob@tiny.cc,Thailand,Female,Lamduan,Gigashots,76857.77,THB
Samuel,Coleman,scolemanoc@diigo.com,Philippines,Male,McKinley,Voolith,,PHP
Jean,Fisher,jfisherod@macromedia.com,France,Female,Montpellier,Youfeed,18305.85,EUR
Roger,Watson,rwatsonoe@slate.com,Argentina,Male,Río Cuarto,Livefish,32313.84,ARS
Debra,Long,dlongof@google.it,China,Female,Hetang,Realcube,86803.12,CNY
Roger,Hernandez,rhernandezog@etsy.com,Nigeria,Male,Wushishi,Twinder,,NGN
Joseph,Gomez,jgomezoh@canalblog.com,Brazil,Male,Araguaína,Roombo,31808.32,BRL
Anne,Perkins,aperkinsoi@topsy.com,China,Female,Donggang,Wikido,5617.80,CNY
Julie,Reid,jreidoj@wiley.com,Thailand,Female,Rayong,Browseblab,73722.07,THB
Eric,Lane,elaneok@seesaa.net,Vietnam,Male,Ngoc Hon Doc,Avamm,45447.45,VND
Brian,Gonzales,bgonzalesol@reverbnation.com,China,Male,Zihu,Devcast,26692.29,CNY
Anne,Kelley,akelleyom@twitpic.com,Czech Republic,Female,Meziměstí,Wordware,,CZK
Carolyn,Bowman,cbowmanon@acquirethisname.com,Indonesia,Female,Krajan Tambakrejo,Meemm,38758.39,IDR
Clarence,Johnson,cjohnsonoo@imdb.com,Philippines,Male,Mabuhay,Jatri,23244.93,PHP
Jean,Riley,jrileyop@webmd.com,Bangladesh,Female,Kishorganj,Ooba,,BDT
Donna,Perez,dperezoq@nationalgeographic.com,Thailand,Female,Phon Phisai,Bluejam,95290.36,THB
Lois,Alexander,lalexanderor@chron.com,Indonesia,Female,Sidikalang,Dynabox,98711.88,IDR
Rebecca,Wells,rwellsos@weibo.com,China,Female,Jiyang,Quimm,57457.20,CNY
Virginia,Lawson,vlawsonot@amazon.de,Japan,Female,Chino,Rhynoodle,88859.38,JPY
Ashley,Welch,awelchou@fastcompany.com,Russia,Female,Listvyanskiy,Twitternation,,RUB
Alan,Reyes,areyesov@businesswire.com,Poland,Male,Jedlina-Zdrój,Skinder,16014.03,PLN
Kathleen,Payne,kpayneow@booking.com,Portugal,Female,Penteado,Avaveo,90287.11,EUR
Norma,Burton,nburtonox@discovery.com,Philippines,Female,Pidigan,Feedfire,31589.30,PHP
Annie,Stevens,astevensoy@woothemes.com,Thailand,Female,Ron Phibun,Buzzdog,5296.56,THB
Kathy,Kelly,kkellyoz@symantec.com,Chile,Female,Rengo,Skyndu,13496.85,CLP
Russell,Gonzalez,rgonzalezp0@is.gd,Cuba,Male,Bartolomé Masó,Zoombeat,83614.57,CUP
Teresa,Perkins,tperkinsp1@twitpic.com,Argentina,Female,Bahía Blanca,Thoughtstorm,44642.72,ARS
Kathryn,Peterson,kpetersonp2@jiathis.com,United States,Female,Richmond,Quinu,23003.34,USD
Evelyn,Robinson,erobinsonp3@gov.uk,Indonesia,Female,Lewo,Zooveo,13286.13,IDR
Pamela,Miller,pmillerp4@google.co.uk,China,Female,Pailiao,Twitternation,97904.06,CNY
Ruth,Hernandez,rhernandezp5@oaic.gov.au,Brazil,Female,Nazaré da Mata,Flashspan,98177.76,BRL
Alan,Webb,awebbp6@theguardian.com,China,Male,Gaopeng,Bubbletube,80040.28,CNY
Betty,Henry,bhenryp7@miibeian.gov.cn,Indonesia,Female,Sapeken,Realmix,94876.22,IDR
Wanda,Garza,wgarzap8@techcrunch.com,Russia,Female,Pechenga,Fivebridge,38625.07,RUB
Debra,Freeman,dfreemanp9@sogou.com,China,Female,Yudong,Trilia,73941.40,CNY
Douglas,Oliver,doliverpa@hud.gov,Japan,Male,Hiratsuka,Leenti,20290.94,JPY
Roy,Coleman,rcolemanpb@nyu.edu,China,Male,Muzi,Jamia,26428.71,CNY
Phillip,Harrison,pharrisonpc@dailymotion.com,China,Male,Wanzhi,Voolith,64454.13,CNY
Jacqueline,Hayes,jhayespd@java.com,Israel,Female,Rumat Heib,Devpulse,77069.46,ILS
Jean,Vasquez,jvasquezpe@shop-pro.jp,Russia,Female,Krasnyy Gulyay,Plambee,3867.49,RUB
Jose,Stewart,jstewartpf@loc.gov,Gambia,Male,Daru Rilwan,Innojam,65040.99,GMD
Phillip,Kelly,pkellypg@ovh.net,Iran,Male,Bandar-e Lengeh,Quire,23724.74,IRR
Earl,Hanson,ehansonph@angelfire.com,Iraq,Male,Kirkuk,Yamia,38290.63,IQD
Donna,Green,dgreenpi@moonfruit.com,China,Female,Chengbei,Lazzy,90337.61,CNY
Robert,Jackson,rjacksonpj@hp.com,Libya,Male,Awjilah,Zoonoodle,74582.22,LYD
Margaret,Lawrence,mlawrencepk@photobucket.com,Thailand,Female,Nong Chik,Skibox,7589.24,THB
Ruth,Gilbert,rgilbertpl@imdb.com,Indonesia,Female,Widorokandang,Latz,43925.59,IDR
Keith,Edwards,kedwardspm@webnode.com,South Korea,Male,Hayang,Flipstorm,16576.96,KRW
Lois,Rogers,lrogerspn@ed.gov,Guatemala,Female,Parramos,Kwimbee,73765.09,GTQ
Amy,Fields,afieldspo@exblog.jp,Guatemala,Female,Mixco,Gigabox,,GTQ
Aaron,Cunningham,acunninghampp@4shared.com,France,Male,Poitiers,Devshare,26373.53,EUR
Rebecca,Harper,rharperpq@blogger.com,Sweden,Female,Norrköping,Kanoodle,42089.24,SEK
Justin,Cooper,jcooperpr@pagesperso-orange.fr,Mexico,Male,Emiliano Zapata,Dabfeed,79870.37,MXN
Gloria,Clark,gclarkps@msu.edu,Vietnam,Female,Cần Giờ,Jatri,39575.06,VND
Brandon,Medina,bmedinapt@constantcontact.com,Afghanistan,Male,Imām Şāḩib,Voolia,,AFN
Andrea,Robertson,arobertsonpu@icio.us,China,Female,Dainan,Youfeed,62403.44,CNY
Kathy,Little,klittlepv@globo.com,Kenya,Female,Lodwar,Fivespan,2152.63,KES
Cheryl,Jordan,cjordanpw@opera.com,Malta,Female,Attard,Miboo,20120.32,EUR
Rachel,Bradley,rbradleypx@eventbrite.com,China,Female,Xitiangezhuang,Jetwire,,CNY
Fred,Garcia,fgarciapy@yelp.com,Bolivia,Male,Yumani,Einti,54096.19,BOB
Virginia,Webb,vwebbpz@walmart.com,Russia,Female,Semiletka,Realbuzz,32383.52,RUB
Lisa,Ramirez,lramirezq0@imdb.com,Portugal,Female,Chãos,Agimba,10821.20,EUR
Linda,Sanchez,lsanchezq1@tuttocitta.it,Albania,Female,Valbonë,Flashset,89848.44,ALL
Martin,Peters,mpetersq2@hatena.ne.jp,Israel,Male,Ramat HaSharon,Blogtags,34392.70,ILS
Jonathan,Dixon,jdixonq3@usnews.com,Vietnam,Male,Yên Mỹ,Gigabox,57140.36,VND
Frances,Stone,fstoneq4@qq.com,Philippines,Female,Baculongan,Yombu,68676.20,PHP
Victor,Spencer,vspencerq5@hhs.gov,Albania,Male,Fier-Çifçi,Brainbox,66487.09,ALL
Susan,Campbell,scampbellq6@mediafire.com,Poland,Female,Rokiciny,Wikibox,,PLN
Steven,Harper,sharperq7@seesaa.net,Russia,Male,Torbeyevo,Dynava,47574.56,RUB
Justin,Lane,jlaneq8@biglobe.ne.jp,Russia,Male,Severoural’sk,Topdrive,67099.18,RUB
Thomas,Dixon,tdixonq9@ustream.tv,Japan,Male,Minami-rinkan,Zazio,35364.25,JPY
Timothy,Brown,tbrownqa@upenn.edu,China,Male,Qingyang,Riffpedia,84089.09,CNY
Martin,Cruz,mcruzqb@hibu.com,China,Male,Kunyang,Aimbo,51480.41,CNY
Rose,Graham,rgrahamqc@yale.edu,Vietnam,Female,Phong Điền,Blogspan,37360.28,VND
Terry,Payne,tpayneqd@domainmarket.com,Finland,Male,Pyhäsalmi,Wikido,97244.08,EUR
Annie,Holmes,aholmesqe@nymag.com,Russia,Female,Vsevolozhsk,Kwinu,6790.77,RUB
Robin,Duncan,rduncanqf@google.co.uk,China,Female,Shahezi,Meevee,90544.75,CNY
Howard,Ellis,hellisqg@loc.gov,Portugal,Male,Ribeira Quente,Centizu,33072.36,EUR
Julia,James,jjamesqh@opera.com,Indonesia,Female,Bendo,Thoughtmix,68532.52,IDR
Betty,Lane,blaneqi@patch.com,Sweden,Female,Stockholm,Skiptube,64049.30,SEK
Wayne,Rogers,wrogersqj@buzzfeed.com,China,Male,Zhujiang,Zoomcast,20579.59,CNY
Wanda,Kelley,wkelleyqk@cornell.edu,Russia,Female,Yartsevo,Meevee,38612.31,RUB
Janice,Porter,jporterql@cisco.com,China,Female,Liaodian,Eayo,45545.80,CNY
Nicole,Brown,nbrownqm@dedecms.com,China,Female,Xinhe,Fanoodle,44868.00,CNY
Bruce,Rivera,briveraqn@posterous.com,China,Male,Huangma,Trunyx,85356.59,CNY
Clarence,Mendoza,cmendozaqo@cargocollective.com,Philippines,Male,Songculan,Centizu,,PHP
Gloria,Simpson,gsimpsonqp@google.nl,Nigeria,Female,Wamba,Yodel,56037.35,NGN
Keith,Mitchell,kmitchellqq@cdbaby.com,Jamaica,Male,Montego Bay,Skipstorm,91310.18,JMD
Anne,Castillo,acastilloqr@mac.com,Mexico,Female,La Soledad,BlogXS,76266.61,MXN
Ralph,Watkins,rwatkinsqs@google.es,France,Male,La Seyne-sur-Mer,Jabberbean,35768.90,EUR
Lois,Gonzales,lgonzalesqt@bing.com,China,Female,Anjiang,Leenti,20109.98,CNY
Kelly,Ward,kwardqu@biblegateway.com,Sweden,Female,Växjö,Trunyx,41907.93,SEK
Eric,Ford,efordqv@bandcamp.com,Denmark,Male,København,Topicshots,26173.32,DKK
Amanda,Gibson,agibsonqw@ucsd.edu,China,Female,Changlin,Quinu,30690.18,CNY
Gloria,Bell,gbellqx@merriam-webster.com,Russia,Female,Russkiy,Edgetag,98191.86,RUB
Shawn,Campbell,scampbellqy@usda.gov,Indonesia,Male,Purwodadi,Quimba,63639.65,IDR
Carol,Warren,cwarrenqz@cnn.com,China,Female,Shangkuli,Shuffledrive,93553.99,CNY
Jane,Jordan,jjordanr0@icq.com,Russia,Female,Nizhnyaya Tavda,Youtags,,RUB
Martha,West,mwestr1@census.gov,Brazil,Female,Niquelândia,Latz,,BRL
Todd,Burke,tburker2@domainmarket.com,Indonesia,Male,Wonorejo,Meejo,,IDR
Louise,Frazier,lfrazierr3@hubpages.com,Philippines,Female,Tanjay,Yombu,,PHP
Paula,Baker,pbakerr4@mail.ru,Philippines,Female,Dao,Twiyo,41402.39,PHP
Benjamin,Jordan,bjordanr5@unesco.org,Ukraine,Male,Chornukhy,Twitterworks,46909.33,UAH
Charles,Kelley,ckelleyr6@unesco.org,Finland,Male,Kauniainen,Trudoo,42496.45,EUR
Virginia,Franklin,vfranklinr7@studiopress.com,Indonesia,Female,Ratilangi,Flashpoint,,IDR
Antonio,Washington,awashingtonr8@google.com.au,China,Male,Hongqiao,Yadel,15741.57,CNY
Terry,Evans,tevansr9@chicagotribune.com,Greece,Male,Anáfi,Oyondu,5903.53,EUR
Sharon,Hanson,shansonra@java.com,Philippines,Female,Calasgasan,Izio,45951.87,PHP
Marie,Matthews,mmatthewsrb@nps.gov,China,Female,Mingyihe,Oba,,CNY
Catherine,Greene,cgreenerc@ucoz.ru,China,Female,Xianxiang,Tekfly,95298.68,CNY
Chris,Bryant,cbryantrd@jugem.jp,Brazil,Male,Mocajuba,Edgetag,42156.60,BRL
Carl,Foster,cfosterre@indiegogo.com,Russia,Male,Shar’ya,Skyvu,75980.25,RUB
Todd,Campbell,tcampbellrf@mail.ru,Peru,Male,Pujocucho,Brainverse,,PEN
Earl,Burns,eburnsrg@archive.org,El Salvador,Male,Zacatecoluca,Demivee,86196.93,USD
Theresa,Hicks,thicksrh@craigslist.org,China,Female,Taoyuan,Tazzy,49487.83,CNY
Wanda,Bradley,wbradleyri@blogspot.com,Indonesia,Female,Nunutba,Blogpad,64892.19,IDR
Sean,Adams,sadamsrj@t.co,Sweden,Male,Umeå,Flipopia,3032.93,SEK
Paula,Morgan,pmorganrk@histats.com,Lesotho,Female,Butha-Buthe,Kwideo,42459.82,LSL
Philip,Henry,phenryrl@slate.com,China,Male,Linglong,Photobug,52667.23,CNY
Joe,Peters,jpetersrm@mysql.com,China,Male,Xiaoshi,Devpoint,12148.66,CNY
Diane,Washington,dwashingtonrn@dagondesign.com,Sweden,Female,Färgelanda,Brightdog,4526.54,SEK
Phillip,Fernandez,pfernandezro@mac.com,Paraguay,Male,Tobatí,Zoonoodle,29157.66,PYG
Paul,Powell,ppowellrp@chronoengine.com,Philippines,Male,Wawa,Skiptube,3774.90,PHP
Sean,Richards,srichardsrq@yelp.com,United States,Male,Richmond,Ntags,3377.91,USD
Debra,Myers,dmyersrr@phpbb.com,Philippines,Female,Odiong,Buzzshare,1179.79,PHP
