Doris,Mason,dmason0@angelfire.com,China,Female,Qionghu,Voolith,61450.18,CNY
Diana,Brooks,dbrooksmp@usgs.gov,China,Female,Sigou,Meedoo,,CNY
Andrew,Smith,asmithmq@nature.com,Portugal,Male,Monte da Pedra,Edgewire,,EUR
Christopher,Price,cpricemr@joomla.org,Nigeria,Male,Igbor,Yombu,97503.60,NGN
Amanda,Bailey,abaileyms@mediafire.com,Nigeria,Female,Aku,Buzzshare,63813.83,NGN
Alice,Garrett,agarrettmt@weebly.com,Guatemala,Female,Sacapulas,Buzzshare,66022.89,GTQ
Gloria,Reynolds,greynoldsmu@moonfruit.com,Russia,Female,Beloostrov,Voomm,11128.36,RUB
Paula,Stevens,pstevensmv@blogspot.com,Brazil,Female,Santa Luzia,Yacero,12713.54,BRL
Donald,Evans,devansmw@va.gov,Indonesia,Male,Cibiru,Quimba,6111.97,IDR
Ernest,Coleman,ecolemanmx@samsung.com,Sweden,Male,Södertälje,Demizz,6530.04,SEK
Karen,Gonzales,kgonzalesmy@4shared.com,China,Female,Nanxindian,Fadeo,53314.85,CNY
Philip,George,pgeorgemz@yelp.com,Brazil,Male,Jaboatão,Jabberbean,81613.66,BRL
Jean,Lewis,jlewisn0@twitter.com,Albania,Female,Labinot-Mal,Kare,52938.28,ALL
Jacqueline,Burton,jburtonn1@amazon.co.jp,Sweden,Female,Sunne,Browsezoom,23173.00,SEK
Gregory,Olson,golsonn2@youtu.be,Brazil,Male,Bela Vista,Blognation,88294.02,BRL
Patricia,Warren,pwarrenn3@abc.net.au,Indonesia,Female,Mbongawani,Trilith,84280.39,IDR
Barbara,Mendoza,bmendozan4@netlog.com,Indonesia,Female,Tegalloa,Photobean,59814.32,IDR
Dorothy,Frazier,dfraziern5@blog.com,Canada,Female,Coaldale,Skinix,16722.37,CAD
Brian,Perry,bperryn6@privacy.gov.au,China,Male,Huanglin,Topicblab,30967.52,CNY
Christina,Carroll,ccarrolln7@oakley.com,Nigeria,Female,Katsina,Roombo,98639.04,NGN
Shirley,Davis,sdavisn8@elegantthemes.com,Argentina,Female,General Manuel J. Campos,Feedfire,38990.34,ARS
Mary,Butler,mbutlern9@dailymotion.com,Indonesia,Female,Bogorejo,Realcube,85384.48,IDR
Ashley,Gardner,agardnerna@yandex.ru,Indonesia,Female,Kertosari,Bubblemix,73456.22,IDR
Robert,Peterson,rpetersonnb@uiuc.edu,China,Male,Donghe,Fiveclub,,CNY
Helen,Duncan,hduncannc@engadget.com,Jamaica,Female,Bull Savanna,Divavu,89510.60,JMD
Jane,Smith,jsmithnd@opensource.org,Mexico,Female,Rafael Hernandez Ochoa,Twimm,78583.39,MXN
Shawn,Cruz,scruzne@etsy.com,China,Male,Beiwa,Innojam,28768.32,CNY
Susan,Montgomery,smontgomerynf@cbslocal.com,China,Female,Miaoling,Realmix,38146.57,CNY
Rose,Frazier,rfrazierng@tumblr.com,Malaysia,Female,Kota Kinabalu,Innojam,5325.61,MYR
Kathleen,Franklin,kfranklinnh@si.edu,United States,Female,Grand Rapids,Divape,,USD
Johnny,Ray,jrayni@blogs.com,Cameroon,Male,Doumé,Browsetype,56142.46,XAF
Andrea,Hansen,ahansennj@linkedin.com,Ukraine,Female,Balaklava,Kaymbo,9686.79,UAH
Mark,Cooper,mcoopernk@sbwire.com,Kazakhstan,Male,Altay,Jaxspan,,KZT
Antonio,Harvey,aharveynl@usda.gov,Indonesia,Male,Panjir,Bluezoom,,IDR
Anthony,Campbell,acampbellnm@jimdo.com,Mali,Male,Kinmparana,Rhyzio,11524.64,XOF
Catherine,Montgomery,cmontgomerynn@bbc.co.uk,Brazil,Female,Pindaré Mirim,Wordpedia,7725.94,BRL
Michelle,Roberts,mrobertsno@dyndns.org,China,Female,Baisha,Tagpad,60151.89,CNY
Ann,Gonzalez,agonzaleznp@live.com,Honduras,Female,Teupasenti,Katz,52203.89,HNL
Elizabeth,Hansen,ehansennq@webs.com,Ukraine,Female,Bile,Tagpad,50719.84,UAH
Jane,Lewis,jlewisnr@networkadvertising.org,China,Female,Youwei,Photobug,70003.08,CNY
Helen,Mills,hmillsns@rediff.com,Czech Republic,Female,Rovensko pod Troskami,Skalith,9395.17,CZK
Denise,Young,dyoungnt@privacy.gov.au,Argentina,Female,Tama,Realcube,23729.54,ARS
Julie,Jenkins,jjenkinsnu@google.com.au,United States,Female,Baltimore,Dablist,95304.35,USD
Shawn,Willis,swillisnv@discovery.com,Russia,Male,Zelenograd,Topicshots,66373.32,RUB
Marie,Cook,mcooknw@deviantart.com,Venezuela,Female,Capatárida,Jetpulse,83252.89,VEF
Sandra,Stanley,sstanleynx@trellian.com,Uganda,Female,Gulu,Innojam,,UGX
Emily,Ramirez,eramirezny@nyu.edu,China,Female,Kokagax,Ozu,34407.78,CNY
William,Evans,wevansnz@nih.gov,Portugal,Male,Moscavide,Devpoint,47021.68,EUR
John,Bowman,jbowmano0@google.es,Ukraine,Male,Oleksandrivka,Eazzy,28452.81,UAH
Carolyn,Gutierrez,cgutierrezo1@bloomberg.com,Portugal,Female,Almendra,Browseblab,68839.68,EUR
Ashley,Daniels,adanielso2@elpais.com,Indonesia,Female,Sidomulyo,Skivee,64047.23,IDR
Gloria,Gardner,ggardnero3@psu.edu,Portugal,Female,Figueiredo,Feedfish,9711.14,EUR
Marilyn,Greene,mgreeneo4@google.nl,Indonesia,Female,Lewokluok,Wikibox,95876.00,IDR
Michael,Matthews,mmatthewso5@tiny.cc,Serbia,Male,Bački Petrovac,Leenti,89392.34,RSD
Steve,Mills,smillso6@virginia.edu,China,Male,Xingfeng,Cogibox,41770.71,CNY
Nancy,Marshall,nmarshallo7@123-reg.co.uk,Brazil,Female,Itatiba,Flipopia,83883.38,BRL
Harry,Warren,hwarreno8@i2i.jp,Indonesia,Male,Jetak,Feedfish,57998.28,IDR
Melissa,Franklin,mfranklino9@who.int,Indonesia,Female,Kertamukti,Photospace,62037.09,IDR
Carl,Kelly,ckellyoa@webs.com,Mexico,Male,Vicente Guerrero,Voolia,70115.56,MXN
Gerald,Stevens,gstevensob@icq.com,Poland,Male,Lubochnia,Youtags,28817.17,PLN
Daniel,Woods,dwoodsoc@vimeo.com,China,Male,Wuyang,Quatz,80351.26,CNY
Gregory,Medina,gmedinaod@cdc.gov,Poland,Male,Iłowo -Osada,Dabvine,46133.72,PLN
Rebecca,Gomez,rgomezoe@yellowpages.com,Bolivia,Female,Rurrenabaque,Jabbercube,10155.10,BOB
Jesse,Freeman,jfreemanof@stanford.edu,Indonesia,Male,Pagelaran,Meeveo,61664.88,IDR
Harold,Mitchell,hmitchellog@samsung.com,Brazil,Male,Poços de Caldas,Centizu,64139.24,BRL
Frances,Nelson,fnelsonoh@oaic.gov.au,Finland,Female,Jurva,Quaxo,,EUR
Terry,White,twhiteoi@liveinternet.ru,Czech Republic,Male,Mostek,Gabtune,5543.70,CZK
Jessica,Garrett,jgarrettoj@goo.gl,Indonesia,Female,Bantul,Gigabox,68887.90,IDR
Philip,Meyer,pmeyerok@hubpages.com,Ukraine,Male,Koryukivka,Skimia,47020.11,UAH
Mildred,Bryant,mbryantol@jigsy.com,Japan,Female,Toyota,Bubblemix,7676.52,JPY
Pamela,Palmer,ppalmerom@furl.net,Zambia,Female,Mwinilunga,Skyble,66173.13,ZMW
Kathryn,Powell,kpowellon@dedecms.com,East Timor,Female,Ainaro,Aivee,99153.78,USD
Shirley,Phillips,sphillipsoo@bbb.org,Colombia,Female,Risaralda,Jetpulse,14407.03,COP
Alice,Howard,ahowardop@blog.com,Indonesia,Female,Lebak,Gabtune,51791.41,IDR
Steve,Bennett,sbennettoq@furl.net,China,Male,Yongfa,Leenti,78633.18,CNY
Mark,Morrison,mmorrisonor@msn.com,Yemen,Male,Al Mashāf,Twitterbeat,73707.82,YER
Marie,Duncan,mduncanos@weibo.com,China,Female,Ziyuan,Jatri,79580.77,CNY
David,Bishop,dbishopot@foxnews.com,Costa Rica,Male,San Pablo,Dabfeed,98943.68,CRC
Judy,Fox,jfoxou@mtv.com,China,Female,Hesi,Twinte,98955.68,CNY
Brandon,Martin,bmartinov@barnesandnoble.com,Thailand,Male,Ban Chang,Vipe,56649.48,THB
Carl,Lawrence,clawrenceow@amazon.com,Poland,Male,Targanice,Nlounge,60733.60,PLN
Joan,Nguyen,jnguyenox@tripod.com,Malta,Female,Żabbar,Tekfly,96598.33,EUR
Brenda,Lawson,blawsonoy@yolasite.com,Germany,Female,Berlin,Thoughtsphere,79243.29,EUR
Harry,Kelley,hkelleyoz@elegantthemes.com,Colombia,Male,Arauca,Eadel,27722.16,COP
Samuel,Boyd,sboydp0@google.de,Indonesia,Male,Malabar,Skipfire,45423.59,IDR
Cynthia,Miller,cmillerp1@timesonline.co.uk,Russia,Female,Malinovskiy,Lajo,77235.70,RUB
Eugene,Lopez,elopezp2@ed.gov,Indonesia,Male,Krajan,Oyondu,,IDR
Phyllis,Peters,ppetersp3@cbc.ca,Indonesia,Female,Krajan Sumberanget,Jazzy,43469.34,IDR
Diane,Coleman,dcolemanp4@prnewswire.com,China,Female,Wumahe,Wikido,2234.78,CNY
Stephen,Webb,swebbp5@paginegialle.it,Philippines,Male,Pandakan,Zoomzone,43650.40,PHP
Gary,Robertson,grobertsonp6@lulu.com,Madagascar,Male,Maroantsetra,Rhyloo,17718.68,MGA
Sharon,Young,syoungp7@posterous.com,Portugal,Female,Vaiamonte,Browsetype,13486.91,EUR
Steven,Palmer,spalmerp8@howstuffworks.com,Mexico,Male,Del Valle,Yotz,11338.25,MXN
Nicholas,Campbell,ncampbellp9@washington.edu,Poland,Male,Czarna Białostocka,Thoughtbeat,24661.86,PLN
Diane,Reyes,dreyespa@furl.net,Nigeria,Female,Birnin Kebbi,Edgepulse,39423.46,NGN
Nicholas,Ramirez,nramirezpb@boston.com,China,Male,Dadong’ao,Ailane,71875.97,CNY
Cheryl,Shaw,cshawpc@infoseek.co.jp,Czech Republic,Female,Vroutek,Bubblemix,,CZK
Brandon,James,bjamespd@gov.uk,United States,Male,Madison,BlogXS,3873.11,USD
Raymond,Morris,rmorrispe@google.de,China,Male,Ligang,Gabspot,73227.01,CNY
Johnny,Reynolds,jreynoldspf@google.nl,Indonesia,Male,Babakanloa,Eimbee,81787.00,IDR
Norma,Cox,ncoxpg@samsung.com,China,Female,Wang’er,Jazzy,,CNY
Shirley,Medina,smedinaph@theatlantic.com,United States,Female,Newton,Meetz,66785.37,USD
Steve,Oliver,soliverpi@symantec.com,Mexico,Male,San Juan,Edgewire,10091.17,MXN
Bruce,Allen,ballenpj@sogou.com,Indonesia,Male,Krajanjugosari,Roombo,56001.15,IDR
Jimmy,Carter,jcarterpk@mysql.com,Philippines,Male,Patria,Jayo,33248.05,PHP
Sarah,Gibson,sgibsonpl@youtu.be,France,Female,Chaumont,Realfire,49156.14,EUR
Christine,Griffin,cgriffinpm@wufoo.com,Japan,Female,Ōkawa,Skiba,56909.79,JPY
Mark,Webb,mwebbpn@ifeng.com,United States,Male,Chattanooga,Brainverse,8263.62,USD
Theresa,Frazier,tfrazierpo@gravatar.com,Indonesia,Female,Liliana,Oyondu,56114.66,IDR
Sean,Larson,slarsonpp@blogspot.com,Brazil,Male,Medianeira,Bluezoom,54316.19,BRL
Juan,Lawson,jlawsonpq@si.edu,Portugal,Male,Seia,Thoughtmix,13005.99,EUR
Sandra,Ortiz,sortizpr@123-reg.co.uk,China,Female,Caobi,Fadeo,7025.26,CNY
Charles,Reed,creedps@youku.com,Czech Republic,Male,Holoubkov,Fadeo,49386.50,CZK
Joyce,Griffin,jgriffinpt@hao123.com,China,Female,Nan’an,Skidoo,42208.78,CNY
Norma,Banks,nbankspu@storify.com,China,Female,Minshan,Zoomzone,37926.29,CNY
Samuel,Payne,spaynepv@nba.com,Indonesia,Male,Banakaja,Skimia,,IDR
Jimmy,Fisher,jfisherpw@phpbb.com,Poland,Male,Stąporków,Linklinks,,PLN
Rebecca,Welch,rwelchpx@google.com.hk,Slovenia,Female,Bistrica pri Tržiču,Twinte,23003.62,EUR
Ruth,Lawrence,rlawrencepy@dell.com,France,Female,Argenteuil,Agimba,26822.82,EUR
Alan,Alexander,aalexanderpz@ucoz.com,France,Male,Marseille,Dabjam,82167.80,EUR
Lillian,Kelly,lkellyq0@mozilla.com,China,Female,Huai’an,Thoughtworks,,CNY
Bobby,Garcia,bgarciaq1@about.com,Russia,Male,Volzhsk,Dazzlesphere,97085.46,RUB
Heather,Porter,hporterq2@trellian.com,Poland,Female,Ostrówek,Skimia,46277.76,PLN
Jack,Anderson,jandersonq3@360.cn,Azerbaijan,Male,Shamkhor,Tagopia,22692.29,AZN
Kathleen,Snyder,ksnyderq4@people.com.cn,Brazil,Female,Estância Velha,Trunyx,95922.03,BRL
Stephen,Duncan,sduncanq5@washingtonpost.com,Nigeria,Male,Oguma,Trunyx,21921.85,NGN
Aaron,Willis,awillisq6@bandcamp.com,Philippines,Male,Bantuanon,Vidoo,74618.54,PHP
Margaret,Castillo,mcastilloq7@ted.com,Gambia,Female,Abuko,Photobug,24746.58,GMD
Lawrence,Schmidt,lschmidtq8@mapy.cz,"Bonaire, Saint Eustatius and Saba ",Male,Oranjestad,Twiyo,79475.94,USD
Pamela,James,pjamesq9@loc.gov,Philippines,Female,Quinipot,Skinder,68464.95,PHP
Steven,Clark,sclarkqa@alibaba.com,Bulgaria,Male,Akhtopol,Buzzster,13339.87,BGN
Rebecca,Payne,rpayneqb@networksolutions.com,Poland,Female,Zagórze,Brightbean,6085.35,PLN
Ralph,Young,ryoungqc@blogger.com,Mali,Male,Tessalit,Jetwire,42903.70,XOF
Lori,Hunter,lhunterqd@google.com.br,Colombia,Female,Pitalito,Yakijo,,COP
Harry,Anderson,handersonqe@cnn.com,Greece,Male,Neos Voutzás,Babbleblab,73388.33,EUR
James,Day,jdayqf@deviantart.com,Indonesia,Male,Soko,Latz,10303.07,IDR
Jeremy,Perkins,jperkinsqg@weather.com,Yemen,Male,Şuwayr,Twitterlist,32799.46,YER
Jonathan,Elliott,jelliottqh@usgs.gov,Sweden,Male,Åkersberga,Ntags,16245.28,SEK
Eugene,Medina,emedinaqi@gizmodo.com,China,Male,Wuhao,Kwinu,51530.00,CNY
Ryan,Perry,rperryqj@sciencedaily.com,Indonesia,Male,Fatuhilik,Yabox,67570.34,IDR
Keith,Fuller,kfullerqk@nps.gov,Sweden,Male,Tyresö,Plambee,90487.28,SEK
Charles,Chavez,cchavezql@blinklist.com,Czech Republic,Male,Mostek,Einti,84456.87,CZK
Brandon,Cunningham,bcunninghamqm@google.it,Tajikistan,Male,Gharavŭtí,Brightdog,18625.42,TJS
Patrick,Ryan,pryanqn@yale.edu,United States,Male,El Paso,Flashpoint,63937.75,USD
Ernest,Hall,ehallqo@people.com.cn,Thailand,Male,Ban Ratsada,Yodo,26332.75,THB
Dorothy,Chapman,dchapmanqp@mayoclinic.com,Czech Republic,Female,Moravský Krumlov,Wikibox,36156.56,CZK
Louis,Fox,lfoxqq@npr.org,Nigeria,Male,Oji River,Trupe,91779.79,NGN
Clarence,Arnold,carnoldqr@guardian.co.uk,Greece,Male,Pelasgía,Chatterbridge,20139.23,EUR
Keith,Wagner,kwagnerqs@msn.com,Colombia,Male,Potosí,Youopia,29311.31,COP
Brian,Olson,bolsonqt@issuu.com,China,Male,Mainri,Browsebug,7773.15,CNY
Matthew,Ford,mfordqu@csmonitor.com,Tanzania,Male,Namalenga,Janyx,64720.24,TZS
Clarence,Gonzalez,cgonzalezqv@foxnews.com,China,Male,Zhushan,Fivebridge,7414.46,CNY
Billy,Wright,bwrightqw@statcounter.com,Sweden,Male,Luleå,Realpoint,18245.24,SEK
Carl,Castillo,ccastilloqx@businesswire.com,Indonesia,Male,Padangguci,Brightdog,63789.73,IDR
Henry,Lawrence,hlawrenceqy@gnu.org,Indonesia,Male,Dangbigih,Rhycero,,IDR
Annie,Spencer,aspencerqz@phoca.cz,Poland,Female,Czarne,Mynte,7791.29,PLN
Martha,Perez,mperezr0@jalbum.net,Thailand,Female,Nong Saeng,Brainverse,65950.78,THB
Sarah,Perry,sperryr1@theguardian.com,China,Female,Niu,Feedspan,76350.04,CNY
Linda,Parker,lparkerr2@wix.com,Turkmenistan,Female,Balkanabat,Zoombox,99708.26,TMT
Brian,Snyder,bsnyderr3@cpanel.net,China,Male,Longshan,Edgepulse,79288.59,CNY
Lisa,Stone,lstoner4@salon.com,Indonesia,Female,Babakandesa,Topiclounge,69320.14,IDR
Brian,Barnes,bbarnesr5@pen.io,Indonesia,Male,Citeguh,Cogilith,38958.69,IDR
Lawrence,Boyd,lboydr6@marketwatch.com,Canada,Male,Lorraine,Trudoo,93721.35,CAD
Jesse,Perry,jperryr7@toplist.cz,Greece,Male,Néa Karváli,Mybuzz,68241.41,EUR
Gerald,Mitchell,gmitchellr8@youtu.be,Yemen,Male,Mayfa‘ah,Janyx,3298.83,YER
Shirley,Lane,slaner9@free.fr,Finland,Female,Ranua,Skilith,,EUR
Ronald,Hart,rhartra@hibu.com,Afghanistan,Male,Pāshmūl,Gabcube,21783.67,AFN
Maria,Kelley,mkelleyrb@oracle.com,Japan,Female,Yoshii,Latz,98715.75,JPY
Ashley,Jacobs,ajacobsrc@rediff.com,Malaysia,Female,Kuala Terengganu,Wikizz,58999.67,MYR
Jesse,Hernandez,jhernandezrd@hc360.com,Poland,Male,Łęki,Aivee,11102.00,PLN
Joe,Ellis,jellisre@elegantthemes.com,China,Male,Tanghua,Brainverse,22233.13,CNY
Matthew,Pierce,mpiercerf@hubpages.com,Poland,Male,Spiczyn,Roodel,34935.29,PLN
Amy,Hansen,ahansenrg@1und1.de,Greece,Female,Lagkadás,Skimia,8227.31,EUR
Christine,Snyder,csnyderrh@opensource.org,Norway,Female,Ålesund,Abata,1182.84,NOK
Rose,Cooper,rcooperri@springer.com,Pakistan,Female,Sūrāb,Centidel,36559.06,PKR
Amanda,Williamson,awilliamsonrj@cdc.gov,Kenya,Female,Mumias,Voonyx,14493.60,KES
Larry,Day,ldayrk@ning.com,Philippines,Male,Sinilian First,Flipopia,78682.08,PHP
Craig,Montgomery,cmontgomeryrl@fastcompany.com,China,Male,Gelan,Rhynoodle,11266.07,CNY
Barbara,Hudson,bhudsonrm@unc.edu,Philippines,Female,Caromatan,Eayo,,PHP
Mary,Grant,mgrantrn@deliciousdays.com,Brazil,Female,Araripina,Realblab,97511.61,BRL
Clarence,Palmer,cpalmerro@acquirethisname.com,Indonesia,Male,Mangseng,Browsecat,29583.05,IDR
Gerald,Nguyen,gnguyenrp@wiley.com,Albania,Male,Voskop,Divavu,18601.10,ALL
Gary,Martin,gmartinrq@jigsy.com,Portugal,Male,Parada de Todeia,Buzzster,63752.53,EUR
Ryan,Miller,rmillerrr@qq.com,China,Male,Dalubian,Ntag,16826.13,CNY
