Lois,Clark,lclark0@virginia.edu,Swaziland,Female,Bhunya,Katz,,SZL
Evelyn,Hart,ehartmp@nydailynews.com,Indonesia,Female,Leuwayang,Feednation,53235.10,IDR
Victor,Perez,vperezmq@imgur.com,Iran,Male,Kahnūj,Fivebridge,39236.51,IRR
Lawrence,Stewart,lstewartmr@blogspot.com,Malaysia,Male,Melaka,Tagpad,61435.20,MYR
Sarah,Carter,scarterms@tiny.cc,Macedonia,Female,Старо Нагоричане,LiveZ,7073.91,MKD
Anthony,Simmons,asimmonsmt@networkadvertising.org,Cuba,Male,Guanabacoa,Plambee,16964.05,CUP
Nicole,Grant,ngrantmu@liveinternet.ru,Nepal,Female,Surkhet,Quatz,62217.46,NPR
Phillip,Daniels,pdanielsmv@networkadvertising.org,Poland,Male,Regimin,Skyndu,49232.01,PLN
Joseph,Oliver,jolivermw@auda.org.au,China,Male,Hujiaying,Kwinu,,CNY
Bonnie,Bell,bbellmx@wikia.com,Japan,Female,Nikkō,Ozu,3715.62,JPY
Frances,Chapman,fchapmanmy@list-manage.com,Iran,Female,Yazd,Lazz,45283.22,IRR
William,Burton,wburtonmz@huffingtonpost.com,Russia,Male,Shatura,Tavu,29153.57,RUB
Stephanie,Fields,sfieldsn0@de.vu,Brazil,Female,Imperatriz,Skinte,37151.79,BRL
Carl,Fuller,cfullern1@cbc.ca,China,Male,Zhagang,Photobug,89381.98,CNY
Jane,Murray,jmurrayn2@sakura.ne.jp,Mozambique,Female,Inhambane,Skilith,59658.79,MZN
Henry,Stanley,hstanleyn3@upenn.edu,Russia,Male,Ulyanovsk,Teklist,39512.33,RUB
Beverly,Hughes,bhughesn4@ucoz.com,Brazil,Female,Pederneiras,Devpoint,80281.26,BRL
Ashley,Oliver,aolivern5@usda.gov,Sweden,Female,Luleå,Thoughtstorm,28612.16,SEK
Jean,Marshall,jmarshalln6@github.io,Argentina,Female,San Nicolás de los Arroyos,Kazu,57290.43,ARS
Mildred,Romero,mromeron7@youtube.com,Cyprus,Female,Mammari,Fanoodle,92045.96,EUR
Norma,Little,nlittlen8@narod.ru,Poland,Female,Korczew,Riffpath,99255.87,PLN
Andrea,Allen,aallenn9@stanford.edu,Venezuela,Female,Caicara,Skynoodle,37124.91,VEF
Martin,Ellis,mellisna@theglobeandmail.com,Bosnia and Herzegovina,Male,Vlasenica,Yodoo,13643.49,BAM
Beverly,Walker,bwalkernb@ucoz.ru,China,Female,Huaqiao,Skynoodle,26043.60,CNY
Ashley,Watkins,awatkinsnc@wordpress.org,Malaysia,Female,Petaling Jaya,Meetz,60245.57,MYR
Andrea,Roberts,arobertsnd@nbcnews.com,France,Female,Auxerre,Bubbletube,97950.27,EUR
Robin,Garza,rgarzane@digg.com,Trinidad and Tobago,Female,Couva,Buzzdog,68901.43,TTD
Edward,Gilbert,egilbertnf@jigsy.com,Philippines,Male,Kabalen,Dablist,12212.13,PHP
Raymond,Wheeler,rwheelerng@meetup.com,China,Male,Huangbu,Skiptube,26866.40,CNY
Cynthia,Johnson,cjohnsonnh@utexas.edu,Djibouti,Female,Goubétto,Vipe,10671.98,DJF
Rebecca,Jackson,rjacksonni@scientificamerican.com,Mexico,Female,Rancho Nuevo,Oloo,,MXN
Antonio,Brown,abrownnj@mediafire.com,Indonesia,Male,Laau,Livetube,93358.88,IDR
Donald,Peterson,dpetersonnk@loc.gov,Ukraine,Male,Berezivka,Trilith,60650.84,UAH
Shirley,Pierce,spiercenl@biblegateway.com,Brazil,Female,Santa Quitéria do Maranhão,Lazz,89576.71,BRL
Douglas,Sims,dsimsnm@time.com,Philippines,Male,Jabonga,Teklist,39234.10,PHP
Denise,Hernandez,dhernandeznn@seesaa.net,United States,Female,Topeka,Voolith,62427.97,USD
Amy,Burns,aburnsno@blog.com,Indonesia,Female,Kabor,Kwilith,73912.03,IDR
Eric,Ellis,eellisnp@arizona.edu,Poland,Male,Żabia Wola,Zoomcast,4694.63,PLN
Sara,Bradley,sbradleynq@google.ru,Sweden,Female,Göteborg,Edgepulse,73977.21,SEK
Christina,Alvarez,calvareznr@de.vu,Palestinian Territory,Female,Dayr Dibwān,Rooxo,72117.86,ILS
Albert,Mendoza,amendozans@dmoz.org,China,Male,Sanxi,Twitterwire,99702.80,CNY
Kevin,Montgomery,kmontgomerynt@dropbox.com,Argentina,Male,La Playosa,Oloo,16239.85,ARS
Ruby,Kennedy,rkennedynu@pbs.org,Canada,Female,Lumsden,Thoughtbeat,98343.33,CAD
Denise,Garrett,dgarrettnv@behance.net,China,Female,Touying,Innotype,77130.68,CNY
Margaret,Hudson,mhudsonnw@youtube.com,Nigeria,Female,Ejigbo,Kamba,289.08,NGN
Christine,Bishop,cbishopnx@amazon.com,Sweden,Female,Umeå,Blogtag,69693.04,SEK
Ruth,Burton,rburtonny@time.com,Philippines,Female,Alicia,Youfeed,33153.00,PHP
Juan,Webb,jwebbnz@harvard.edu,Russia,Male,Pokrovskoye,Jetwire,48369.07,RUB
Walter,Garza,wgarzao0@delicious.com,China,Male,Luzhi,Roodel,19714.86,CNY
Samuel,Harper,sharpero1@gizmodo.com,France,Male,Lyon,Yodel,2013.58,EUR
Steve,Hanson,shansono2@prnewswire.com,Malta,Male,Sliema,Rhynoodle,96911.33,EUR
Jane,Jordan,jjordano3@barnesandnoble.com,China,Female,Zhizhong,Wikibox,3813.59,CNY
Denise,Miller,dmillero4@nymag.com,China,Female,Jiangyi,Browsezoom,,CNY
Larry,Wheeler,lwheelero5@phoca.cz,Russia,Male,Kachug,Gigazoom,25859.73,RUB
Julia,Hill,jhillo6@hubpages.com,Portugal,Female,Lanhas,Zoombeat,49303.90,EUR
Tammy,Long,tlongo7@mozilla.org,New Zealand,Female,Wellington,Fivebridge,75058.83,NZD
Larry,Green,lgreeno8@unblog.fr,China,Male,Longquan,Zava,74704.82,CNY
George,Greene,ggreeneo9@pbs.org,Indonesia,Male,Daeosin Satu,Oodoo,,IDR
Carol,Medina,cmedinaoa@salon.com,China,Female,Tanbuqiao,Trunyx,65817.86,CNY
Dennis,Miller,dmillerob@arstechnica.com,Croatia,Male,Vidovci,Kimia,47923.90,HRK
Juan,Simpson,jsimpsonoc@woothemes.com,Ukraine,Male,Chernivtsi,Zoomcast,,UAH
Judy,Clark,jclarkod@a8.net,Indonesia,Female,Nao,Aibox,10979.91,IDR
Melissa,Greene,mgreeneoe@cpanel.net,United States,Female,Daytona Beach,Mynte,63011.16,USD
Jack,Gonzales,jgonzalesof@intel.com,Poland,Male,Bałtów,Ooba,76411.47,PLN
Roger,Brooks,rbrooksog@pagesperso-orange.fr,Philippines,Male,Luna,Edgepulse,2135.11,PHP
Sarah,Arnold,sarnoldoh@ftc.gov,China,Female,Peicheng,Bluejam,92217.91,CNY
Jeffrey,Coleman,jcolemanoi@seesaa.net,Ukraine,Male,Roskoshnyy,Tavu,66897.67,UAH
Gary,Woods,gwoodsoj@howstuffworks.com,Azerbaijan,Male,Kyurdarmir,Feedmix,73476.69,AZN
Joe,Bowman,jbowmanok@creativecommons.org,Portugal,Male,Levandeira,Pixonyx,,EUR
Ronald,Arnold,rarnoldol@woothemes.com,Sweden,Male,Västra Frölunda,Yabox,39834.05,SEK
Willie,Cook,wcookom@ucla.edu,Ukraine,Male,Sheshory,Thoughtbridge,,UAH
Susan,Phillips,sphillipson@aboutads.info,Brazil,Female,Rio Novo do Sul,Yodel,50561.47,BRL
Joyce,Powell,jpowelloo@usa.gov,South Africa,Female,Richards Bay,Yadel,10499.15,ZAR
Ashley,Perry,aperryop@state.gov,China,Female,Dingjia,Fanoodle,56363.88,CNY
Sandra,Garza,sgarzaoq@vimeo.com,China,Female,Hengshitang,Tagfeed,,CNY
Edward,Shaw,eshawor@360.cn,Portugal,Male,Praia das Maçãs,Twitterlist,94784.13,EUR
Katherine,Cooper,kcooperos@domainmarket.com,Nigeria,Female,Owo,Jetwire,11408.63,NGN
Anthony,Garcia,agarciaot@nasa.gov,Philippines,Male,Pilar,Riffpedia,51662.05,PHP
Samuel,Morgan,smorganou@google.ru,Russia,Male,Debesy,Livefish,38265.91,RUB
Amy,Woods,awoodsov@berkeley.edu,China,Female,Changbu,Gabvine,84428.40,CNY
Christopher,Medina,cmedinaow@statcounter.com,Bosnia and Herzegovina,Male,Banja Luka,Lajo,32180.63,BAM
Shirley,Baker,sbakerox@economist.com,United States,Female,Gainesville,LiveZ,,USD
Carlos,Walker,cwalkeroy@springer.com,Armenia,Male,Norabats’,Jaloo,94718.95,AMD
Larry,Porter,lporteroz@gmpg.org,Russia,Male,Grazhdanskoye,Devpoint,55061.81,RUB
Ruby,Fields,rfieldsp0@bizjournals.com,Czech Republic,Female,Golčův Jeníkov,Edgeblab,95440.84,CZK
Gary,Welch,gwelchp1@salon.com,China,Male,Huzhen,Skalith,2291.87,CNY
Ruby,Wood,rwoodp2@shinystat.com,China,Female,Chaoyang,Nlounge,40346.05,CNY
Ann,Perkins,aperkinsp3@google.cn,Greece,Female,Sápes,Miboo,2287.37,EUR
Tina,Stewart,tstewartp4@joomla.org,Aland Islands,Female,Vårdö,Kamba,64971.93,EUR
Ronald,Garza,rgarzap5@dot.gov,Costa Rica,Male,Sámara,Dynava,20083.59,CRC
Ralph,Brown,rbrownp6@theglobeandmail.com,Poland,Male,Rzewnie,Skynoodle,72213.51,PLN
Joyce,Scott,jscottp7@apache.org,Russia,Female,Tankhoy,Tagopia,,RUB
Rachel,Bailey,rbaileyp8@tuttocitta.it,Burkina Faso,Female,Ouagadougou,Thoughtbeat,,XOF
Peter,Willis,pwillisp9@apple.com,Indonesia,Male,Bakau,Skilith,80168.41,IDR
Julie,Lee,jleepa@tumblr.com,Kenya,Female,Thika,Yabox,90447.80,KES
Ann,Coleman,acolemanpb@ox.ac.uk,China,Female,Yuanda,Bubblemix,83228.14,CNY
Louise,Nelson,lnelsonpc@va.gov,Philippines,Female,Bagong Sikat,Voomm,27478.43,PHP
Karen,Martinez,kmartinezpd@twitter.com,China,Female,Lefengzhen,Blognation,73523.35,CNY
Stephen,Burton,sburtonpe@phpbb.com,Belarus,Male,Shchuchin,Minyx,97030.64,BYR
Sarah,Welch,swelchpf@nature.com,Poland,Female,Bolszewo,Vitz,28871.78,PLN
Amy,Young,ayoungpg@mac.com,Portugal,Female,Cochadas,Youbridge,64053.47,EUR
Wayne,Bryant,wbryantph@cam.ac.uk,Indonesia,Male,Pajeksan,Quinu,33017.64,IDR
Aaron,Powell,apowellpi@china.com.cn,China,Male,Heping,Oyope,77344.98,CNY
Howard,Reed,hreedpj@fc2.com,Mongolia,Male,Oygon,DabZ,29824.24,MNT
Keith,Mendoza,kmendozapk@google.co.uk,China,Male,Haokou,Thoughtbridge,7247.98,CNY
Amanda,Carter,acarterpl@state.gov,Brazil,Female,Benevides,Plajo,3074.91,BRL
Eric,Mcdonald,emcdonaldpm@people.com.cn,Azerbaijan,Male,Kyurdarmir,Livetube,37787.78,AZN
Heather,Romero,hromeropn@wsj.com,Philippines,Female,Padre Burgos,Oyoyo,19310.94,PHP
Michelle,Snyder,msnyderpo@businessinsider.com,Ecuador,Female,Riobamba,Meedoo,12007.88,USD
Irene,Andrews,iandrewspp@woothemes.com,Finland,Female,Karjalohja,Oozz,1498.72,EUR
Willie,Payne,wpaynepq@prnewswire.com,Spain,Male,Leon,Blogtags,4767.67,EUR
Denise,Warren,dwarrenpr@time.com,Russia,Female,Orekhovo-Zuyevo,Wikido,43804.74,RUB
Virginia,Kennedy,vkennedyps@deviantart.com,China,Female,Hengliang,Babbleset,43109.03,CNY
Harry,Fox,hfoxpt@hatena.ne.jp,China,Male,Qishui,Lajo,28001.80,CNY
Russell,Fuller,rfullerpu@miitbeian.gov.cn,Russia,Male,Vesëlyy,Zoonoodle,58761.68,RUB
Jennifer,Welch,jwelchpv@msn.com,Iran,Female,Nūrābād,Feedmix,29481.25,IRR
Joseph,Reed,jreedpw@mediafire.com,China,Male,Shuangpengxi,Topicware,14607.28,CNY
David,Fuller,dfullerpx@gizmodo.com,China,Male,Diaofeng,Thoughtmix,81789.53,CNY
Anna,Perry,aperrypy@google.ru,France,Female,La Rochelle,Jatri,26409.44,EUR
Rose,Butler,rbutlerpz@tripod.com,Russia,Female,Koksovyy,Trilia,23522.78,RUB
Melissa,Gardner,mgardnerq0@ftc.gov,China,Female,Feikeng,Skyndu,20124.71,CNY
Sean,Williamson,swilliamsonq1@creativecommons.org,China,Male,Guanqiao,Jaloo,,CNY
Paul,Peterson,ppetersonq2@multiply.com,Estonia,Male,Tõrva,Meezzy,53240.46,EUR
Nicole,Ryan,nryanq3@ftc.gov,Portugal,Female,Cabanas de Viriato,Riffpath,94235.43,EUR
Joyce,Kennedy,jkennedyq4@dropbox.com,Indonesia,Female,Plaju,JumpXS,67155.24,IDR
Arthur,Clark,aclarkq5@go.com,China,Male,Dalang,Lazz,30331.24,CNY
Phyllis,Grant,pgrantq6@auda.org.au,Ivory Coast,Female,Sinfra,Brainverse,50221.67,XOF
Gerald,Murray,gmurrayq7@discovery.com,Sweden,Male,Göteborg,Vidoo,22024.82,SEK
Ann,Carroll,acarrollq8@noaa.gov,Peru,Female,Ajoyani,Fadeo,21712.39,PEN
Patrick,Little,plittleq9@google.com,Brazil,Male,Rialma,Skyndu,54793.81,BRL
Ann,Stephens,astephensqa@skyrock.com,Vietnam,Female,Cái Nhum,Minyx,73899.42,VND
Carolyn,Powell,cpowellqb@vkontakte.ru,China,Female,Zhangzhen,Yadel,22562.30,CNY
Carolyn,Gordon,cgordonqc@ft.com,Nigeria,Female,Kukawa,Feedfish,32440.31,NGN
Andrea,Lewis,alewisqd@europa.eu,Indonesia,Female,Sudikampir,Jaxworks,1742.47,IDR
Shawn,Brooks,sbrooksqe@addthis.com,Indonesia,Male,Kotes,Browsecat,67111.16,IDR
Teresa,Walker,twalkerqf@skyrock.com,Japan,Female,Aisai,Mita,75651.38,JPY
Lisa,Weaver,lweaverqg@github.io,Philippines,Female,Lila,Pixonyx,59652.46,PHP
Tina,Carpenter,tcarpenterqh@joomla.org,China,Female,Taibai,Muxo,27665.38,CNY
Jeremy,Howell,jhowellqi@imdb.com,Philippines,Male,Guiuan,Ntag,37633.46,PHP
Christina,Patterson,cpattersonqj@virginia.edu,France,Female,Paris 08,Yotz,95020.06,EUR
Brenda,Murray,bmurrayqk@msu.edu,Dominican Republic,Female,Bella Vista,Divavu,39284.29,DOP
Nicole,Williamson,nwilliamsonql@sfgate.com,France,Female,Meylan,Realpoint,43167.33,EUR
Todd,Berry,tberryqm@si.edu,Indonesia,Male,Leles,Trunyx,73949.71,IDR
Carlos,Gonzalez,cgonzalezqn@istockphoto.com,Russia,Male,Saransk,Jabberstorm,22898.54,RUB
Mildred,Gilbert,mgilbertqo@nyu.edu,United States,Female,Chicago,Oba,15526.10,USD
Jane,Gonzales,jgonzalesqp@spotify.com,Luxembourg,Female,Mertert,Skippad,96058.26,EUR
Robert,Adams,radamsqq@mit.edu,Japan,Male,Shibushi,Tambee,54496.37,JPY
Patricia,Wells,pwellsqr@tripadvisor.com,Indonesia,Female,Dawe,Npath,97359.76,IDR
Sarah,White,swhiteqs@meetup.com,Indonesia,Female,Ngandangan,Rhyzio,68340.88,IDR
Mildred,Cunningham,mcunninghamqt@umich.edu,Greece,Female,Mandráki,Meevee,46415.76,EUR
David,Webb,dwebbqu@shareasale.com,Indonesia,Male,Salamnunggal,Gigaclub,74427.66,IDR
Margaret,Ramos,mramosqv@xinhuanet.com,Peru,Female,Campoverde,Zazio,77444.84,PEN
Frank,Butler,fbutlerqw@sohu.com,Tunisia,Male,Sidi Bouzid,Yakitri,74627.19,TND
Dennis,Collins,dcollinsqx@joomla.org,Finland,Male,Lammi,Riffpath,81934.41,EUR
Theresa,Harrison,tharrisonqy@yelp.com,Israel,Female,Beit Horon,Dabtype,47060.54,ILS
Sarah,Moreno,smorenoqz@drupal.org,China,Female,Duhu,Blogtags,88927.87,CNY
Martin,Ramos,mramosr0@infoseek.co.jp,Indonesia,Male,Krajan Menggare,Devpoint,,IDR
Mark,Garza,mgarzar1@amazon.co.jp,Ireland,Male,Drumcondra,Realcube,46784.03,EUR
Cheryl,Perry,cperryr2@intel.com,China,Female,Huya,Jabbersphere,,CNY
Stephen,Moreno,smorenor3@1688.com,Russia,Male,Ust’-Izhora,Devshare,47001.38,RUB
Christina,Gonzalez,cgonzalezr4@redcross.org,Chad,Female,Koumra,Edgeclub,13733.26,XAF
Harold,Williams,hwilliamsr5@webs.com,China,Male,Tuopu Luke,Camimbo,94260.60,CNY
Stephanie,Wells,swellsr6@soup.io,China,Female,Weifang,DabZ,29692.75,CNY
Louis,Stewart,lstewartr7@weibo.com,United States,Male,Toledo,Skimia,,USD
Tammy,Lawson,tlawsonr8@answers.com,Argentina,Female,Colegiales,Devpoint,77867.43,ARS
Donald,Jacobs,djacobsr9@lulu.com,Philippines,Male,Caraga,Trupe,,PHP
Philip,Black,pblackra@netvibes.com,Indonesia,Male,Tanjung,Wikivu,96393.66,IDR
Christine,Carroll,ccarrollrb@europa.eu,Nigeria,Female,Kafarati,Rhyzio,70744.28,NGN
Wanda,Fuller,wfullerrc@people.com.cn,United States,Female,Scottsdale,Livepath,77662.16,USD
Andrea,George,ageorgerd@theatlantic.com,Poland,Female,Rokiciny,Yadel,,PLN
Joyce,Robinson,jrobinsonre@sun.com,Poland,Female,Lublin,Thoughtsphere,,PLN
Amy,Murray,amurrayrf@state.gov,Cameroon,Female,Garoua,Photojam,24213.62,XAF
Gerald,Wallace,gwallacerg@smh.com.au,Poland,Male,Haczów,Gabvine,69242.52,PLN
Helen,Hernandez,hhernandezrh@about.com,Argentina,Female,Huerta Grande,Oodoo,11840.01,ARS
Eugene,Turner,eturnerri@samsung.com,Netherlands,Male,Delft,Tagpad,91895.28,EUR
Linda,Reynolds,lreynoldsrj@chronoengine.com,China,Female,Xujia,Thoughtbeat,10323.46,CNY
Barbara,Arnold,barnoldrk@archive.org,North Korea,Female,Iwŏn-ŭp,Lazzy,80296.47,KPW
Phyllis,Hernandez,phernandezrl@yellowbook.com,Brazil,Female,Carauari,Yodo,20714.36,BRL
Barbara,Welch,bwelchrm@sciencedirect.com,South Africa,Female,Thaba Nchu,Jabberbean,47737.44,ZAR
Richard,Gonzales,rgonzalesrn@photobucket.com,Bosnia and Herzegovina,Male,Otoka,Youspan,56789.87,BAM
Eric,Clark,eclarkro@printfriendly.com,Brazil,Male,Itabira,Bubblebox,20200.77,BRL
Ronald,Gonzalez,rgonzalezrp@trellian.com,Mexico,Male,Solidaridad,Youopia,97447.78,MXN
Carl,Nguyen,cnguyenrq@umn.edu,Peru,Male,Vischongo,Linklinks,62161.69,PEN
Wanda,Duncan,wduncanrr@behance.net,Canada,Female,Millet,Edgeify,99626.46,CAD
